,purpose,tfn_at,hh_type,mode,period,split,trips,total_trips,split_method,mode_period
10558,2,12,4,3,5,0.07411486456408703,27.11773790694911,365.8879776202038,TBD,3_5
10559,2,12,4,3,6,0.04946446599467608,18.09845342685537,365.8879776202038,TBD,3_6
10560,2,12,4,4,1,0.05260951010341349,19.24918725532764,365.8879776202038,TBD,4_1
10561,2,12,4,4,2,0.0,0.0,365.8879776202038,TBD,4_2
10562,2,12,4,4,3,0.0,0.0,365.8879776202038,TBD,4_3
10563,2,12,4,4,4,0.017648927884813412,6.4575305309392,365.8879776202038,TBD,4_4
10564,2,12,4,4,5,0.0,0.0,365.8879776202038,TBD,4_5
10565,2,12,4,4,6,0.0,0.0,365.8879776202038,TBD,4_6
10566,2,12,4,5,1,0.01862372211323264,6.81419601977136,365.8879776202038,TBD,5_1
10567,2,12,4,5,2,0.009044919018270902,3.30942712733366,365.8879776202038,TBD,5_2
10568,2,12,4,5,3,0.0,0.0,365.8879776202038,TBD,5_3
10569,2,12,4,5,4,0.0,0.0,365.8879776202038,TBD,5_4
10570,2,12,4,5,5,0.0,0.0,365.8879776202038,TBD,5_5
10571,2,12,4,5,6,0.0,0.0,365.8879776202038,TBD,5_6
10572,2,12,4,6,1,0.01857699379833538,6.797098691136,365.8879776202038,TBD,6_1
10573,2,12,4,6,2,0.0028819122152564667,1.05445703211915,365.8879776202038,TBD,6_2
10574,2,12,4,6,3,0.0,0.0,365.8879776202038,TBD,6_3
10575,2,12,4,6,4,0.005302698186746858,1.9401935154791297,365.8879776202038,TBD,6_4
10576,2,12,4,6,5,0.0,0.0,365.8879776202038,TBD,6_5
10577,2,12,4,6,6,0.0,0.0,365.8879776202038,TBD,6_6
10578,2,12,4,7,1,0.0,0.0,365.8879776202038,TBD,7_1
10579,2,12,4,7,2,0.0,0.0,365.8879776202038,TBD,7_2
10580,2,12,4,7,3,0.0,0.0,365.8879776202038,TBD,7_3
10581,2,12,4,7,4,0.0,0.0,365.8879776202038,TBD,7_4
10582,2,12,4,7,5,0.0,0.0,365.8879776202038,TBD,7_5
10583,2,12,4,7,6,0.0,0.0,365.8879776202038,TBD,7_6
10584,2,12,5,1,1,0.010117609808196322,10.312461172524992,1019.2586359844418,observed,1_1
10585,2,12,5,1,2,0.0012411146867604365,1.2650168627277,1019.2586359844418,observed,1_2
10586,2,12,5,1,3,0.0,0.0,1019.2586359844418,observed,1_3
10587,2,12,5,1,4,0.0,0.0,1019.2586359844418,observed,1_4
10588,2,12,5,1,5,0.0008478806860605904,0.86420971155167,1019.2586359844418,observed,1_5
10589,2,12,5,1,6,0.0012225357096150035,1.24608007982446,1019.2586359844418,observed,1_6
10590,2,12,5,2,1,0.002692187831955231,2.7440356974126,1019.2586359844418,observed,2_1
10591,2,12,5,2,2,0.0,0.0,1019.2586359844418,observed,2_2
10592,2,12,5,2,3,0.0,0.0,1019.2586359844418,observed,2_3
10593,2,12,5,2,4,0.0,0.0,1019.2586359844418,observed,2_4
10594,2,12,5,2,5,0.0009084732431976119,0.92596919868996,1019.2586359844418,observed,2_5
10595,2,12,5,2,6,0.0,0.0,1019.2586359844418,observed,2_6
